id,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
558,72000000.0,Secondary, Петровский Парк,15.0,Moscow,4.0,91.0,59.0,11.0,10.0,41,Designer
559,85000000.0,Secondary, Чистые пруды,11.0,Moscow,4.0,161.0,96.0,15.0,2.0,6,Designer
560,87000000.0,Secondary, Фрунзенская,5.0,Moscow,4.0,145.2,110.0,20.0,7.0,14,Designer
561,114890000.0,Secondary, Ломоносовский проспект,13.0,Moscow,4.0,212.0,136.0,19.0,6.0,17,Designer
562,169275000.0,Secondary, Кропоткинская,6.0,Moscow,4.0,225.7,116.2,25.3,3.0,9,Designer
563,204000000.0,Secondary, Фрунзенская,5.0,Moscow,4.0,170.0,88.1,20.7,6.0,8,Without renovation
564,250000000.0,Secondary, Пушкинская,6.0,Moscow,4.0,185.0,15.0,21.9,5.0,8,Designer
565,53000000.0,Secondary, Красные ворота,2.0,Moscow,4.0,120.8,63.2,16.6,4.0,6,Designer
566,180000000.0,Secondary, Спортивная,8.0,Moscow,4.0,186.6,89.0,27.0,7.0,11,Without renovation
567,179000000.0,Secondary, Таганская,9.0,Moscow,4.0,140.0,40.0,18.2,4.0,8,Without renovation
568,52000000.0,Secondary, Раменки,10.0,Moscow,4.0,107.0,15.0,15.5,14.0,52,European-style renovation
569,83000000.0,Secondary, Минская,5.0,Moscow,4.0,147.0,111.0,12.0,15.0,24,European-style renovation
570,93000000.0,Secondary, Шаболовская,8.0,Moscow,4.0,128.9,67.3,17.3,10.0,16,Designer
571,145000000.0,Secondary, Балтийская,13.0,Moscow,4.0,332.0,170.0,34.1,6.0,6,Designer
572,155000000.0,Secondary, Спортивная,6.0,Moscow,4.0,179.2,94.2,19.4,2.0,5,Without renovation
573,180000000.0,Secondary, Парк Культуры,3.0,Moscow,4.0,187.0,96.7,22.1,7.0,11,Without renovation
574,56000000.0,Secondary, Мнёвники,28.0,Moscow,4.0,111.2,50.0,40.0,16.0,56,Designer
575,59900000.0,Secondary, Кутузовская,12.0,Moscow,4.0,145.0,100.0,20.0,4.0,32,Without renovation
576,65000000.0,Secondary, Шаболовская,11.0,Moscow,4.0,105.0,55.2,15.3,6.0,8,Designer
577,70000000.0,Secondary, Тульская,25.0,Moscow,4.0,184.5,100.0,20.0,8.0,8,Without renovation
578,78500000.0,Secondary, Петровский Парк,16.0,Moscow,4.0,132.9,90.0,9.0,7.0,41,Without renovation
579,81700000.0,Secondary, Крылатское,8.0,Moscow,4.0,132.0,70.0,15.0,2.0,4,European-style renovation
580,104500000.0,Secondary, Китай-город,12.0,Moscow,4.0,118.0,10.0,16.4,3.0,7,Without renovation
581,120000000.0,Secondary, Третьяковская,6.0,Moscow,4.0,121.0,14.9,16.7,3.0,7,Designer
582,144500000.0,Secondary, Парк Культуры,6.0,Moscow,4.0,167.0,110.0,25.0,2.0,6,Designer
583,163990000.0,Secondary, Фрунзенская,10.0,Moscow,4.0,170.0,25.0,20.7,7.0,12,Without renovation
584,61488700.0,Secondary, Минская,5.0,Moscow,4.0,116.0,80.0,15.0,4.0,14,Without renovation
585,70000000.0,Secondary, Тульская,5.0,Moscow,4.0,185.0,95.7,21.9,8.0,8,Without renovation
586,74700000.0,Secondary, Динамо,5.0,Moscow,4.0,165.0,140.0,20.3,8.0,15,Without renovation
587,70000000.0,Secondary, Тульская,25.0,Moscow,4.0,184.5,20.0,21.9,8.0,8,Without renovation
588,62970000.0,Secondary, Динамо,6.0,Moscow,4.0,85.8,15.0,13.7,11.0,11,Designer
589,82400000.0,Secondary, Шелепиха,16.0,Moscow,4.0,110.0,57.7,15.7,1.0,19,Designer
590,176400000.0,Secondary, Баррикадная,16.0,Moscow,4.0,195.2,20.0,22.8,5.0,5,European-style renovation
591,43000000.0,Secondary, Хорошёво,7.0,Moscow,4.0,122.0,80.0,12.0,15.0,24,European-style renovation
592,72100000.0,Secondary, Шелепиха,16.0,Moscow,4.0,105.0,55.2,15.3,27.0,46,Without renovation
593,80000000.0,Secondary, Тверская,10.0,Moscow,4.0,116.0,70.0,20.0,5.0,5,European-style renovation
594,82000000.0,Secondary, Парк Культуры,7.0,Moscow,4.0,117.0,61.3,16.3,2.0,4,Designer
595,85000000.0,Secondary, Тургеневская,9.0,Moscow,4.0,160.0,96.0,16.0,2.0,6,European-style renovation
596,87000000.0,Secondary, Фрунзенская,5.0,Moscow,4.0,145.2,20.0,18.7,7.0,14,Cosmetic
597,137000000.0,Secondary, Аэропорт,12.0,Moscow,4.0,138.2,10.0,18.1,26.0,41,Designer
598,150000000.0,Secondary, Беговая,5.0,Moscow,4.0,155.8,45.2,19.5,12.0,21,European-style renovation
599,240000000.0,Secondary, Кропоткинская,11.0,Moscow,4.0,233.0,119.9,25.9,5.0,8,Designer
600,239000000.0,Secondary, Маяковская,3.0,Moscow,4.0,238.0,122.5,26.3,7.0,7,Designer
601,240000000.0,Secondary, Киевская,12.0,Moscow,4.0,172.0,107.0,9.0,5.0,9,Without renovation
602,300000000.0,Secondary, Улица 1905 года,7.0,Moscow,4.0,237.0,175.0,26.2,15.0,15,Designer
603,46500000.0,Secondary, Хорошёво,18.0,Moscow,4.0,153.0,86.0,20.0,18.0,22,Designer
604,56000000.0,Secondary, Беломорская,22.0,Moscow,4.0,144.0,74.9,18.6,9.0,11,Designer
605,60000000.0,Secondary, Новаторская,20.0,Moscow,4.0,160.0,120.0,10.0,31.0,48,European-style renovation
606,61990000.0,Secondary, Славянский бульвар,11.0,Moscow,4.0,92.0,48.6,14.3,9.0,26,Without renovation
607,85000000.0,Secondary, Щукинская,18.0,Moscow,4.0,189.2,97.8,22.3,9.0,32,Designer
608,84800000.0,Secondary, Улица 1905 года,9.0,Moscow,4.0,170.0,140.0,25.0,6.0,14,Designer
609,85900000.0,Secondary, Серпуховская,9.0,Moscow,4.0,131.1,106.9,13.5,2.0,17,Designer
610,95000000.0,Secondary, Деловой центр,7.0,Moscow,4.0,155.0,80.5,19.5,44.0,53,Without renovation
611,153000000.0,Secondary, Киевская,3.0,Moscow,4.0,140.0,77.0,8.0,5.0,9,Without renovation
612,160000000.0,Secondary, Белорусская,8.0,Moscow,4.0,149.0,77.5,19.0,6.0,27,Designer
613,163000000.0,Secondary, Улица 1905 года,7.0,Moscow,4.0,158.0,82.0,19.7,12.0,21,Designer
614,165000000.0,Secondary, Смоленская,8.0,Moscow,4.0,184.0,112.0,15.0,5.0,7,Without renovation
615,243250000.0,Secondary, Улица 1905 года,7.0,Moscow,4.0,136.0,102.0,20.0,19.0,21,Designer
616,43400000.0,Secondary, Шелепиха,3.0,Moscow,4.0,146.5,81.0,22.0,26.0,28,Without renovation
617,52500000.0,Secondary, Фили,15.0,Moscow,4.0,100.0,30.0,14.9,23.0,25,Designer
618,85000000.0,Secondary, Ломоносовский проспект,16.0,Moscow,4.0,186.0,102.0,10.0,35.0,42,Without renovation
619,109900000.0,Secondary, ЗИЛ,15.0,Moscow,4.0,130.0,67.9,17.4,15.0,15,Designer
620,202625000.0,Secondary, Спортивная,8.0,Moscow,4.0,162.1,15.0,20.1,8.0,9,Designer
621,400000000.0,Secondary, Спортивная,8.0,Moscow,4.0,201.6,83.0,47.2,1.0,7,Designer
622,80000000.0,Secondary, Ломоносовский проспект,12.0,Moscow,4.0,144.2,100.0,18.0,8.0,50,European-style renovation
623,450000000.0,Secondary, Арбатская,7.0,Moscow,4.0,207.0,106.8,23.8,6.0,8,Designer
624,78500000.0,Secondary, Славянский бульвар,11.0,Moscow,4.0,160.0,107.0,17.0,9.0,23,Designer
625,110000000.0,Secondary, Международная,4.0,Moscow,4.0,185.2,145.5,22.0,35.0,73,Designer
626,119000000.0,Secondary, Менделеевская,6.0,Moscow,4.0,200.5,140.0,20.0,8.0,8,Designer
627,59500000.0,Secondary, Раменки,10.0,Moscow,4.0,108.0,56.7,15.6,21.0,50,Without renovation
628,120000000.0,Secondary, Аэропорт,12.0,Moscow,4.0,136.5,94.7,7.3,23.0,41,Designer
629,159500000.0,Secondary, Кутузовская,8.0,Moscow,4.0,181.4,15.0,21.6,22.0,53,Designer
630,32700000.0,Secondary, Автозаводская,2.0,Moscow,4.0,97.0,9.2,14.7,7.0,7,European-style renovation
631,47000000.0,Secondary, Ростокино,11.0,Moscow,4.0,134.3,63.0,28.0,35.0,38,Designer
632,51988700.0,Secondary, Минская,28.0,Moscow,4.0,98.0,56.0,15.0,5.0,14,Without renovation
633,52000000.0,Secondary, Раменки,10.0,Moscow,4.0,107.7,85.0,15.0,15.0,52,Without renovation
634,70000000.0,Secondary, ЦСКА,10.0,Moscow,4.0,147.4,84.8,18.5,2.0,32,Designer
635,74000000.0,Secondary, Краснопресненская,10.0,Moscow,4.0,157.0,20.0,19.6,2.0,3,Designer
636,79900000.0,Secondary, Петровский Парк,16.0,Moscow,4.0,137.6,85.0,9.4,8.0,41,Without renovation
637,98500000.0,Secondary, Маяковская,5.0,Moscow,4.0,141.3,98.0,20.0,11.0,13,Without renovation
638,109990000.0,Secondary, Аэропорт,10.0,Moscow,4.0,226.2,155.0,30.0,15.0,22,European-style renovation
639,119000000.0,Secondary, Новослободская,8.0,Moscow,4.0,200.0,15.0,23.2,7.0,8,European-style renovation
640,164844000.0,Secondary, Ломоносовский проспект,4.0,Moscow,4.0,137.0,110.0,20.0,8.0,9,Designer
641,209250000.0,Secondary, Международная,6.0,Moscow,4.0,225.0,100.0,50.0,63.0,79,Designer
642,235000000.0,Secondary, Спортивная,11.0,Moscow,4.0,178.0,119.6,11.6,6.0,12,Designer
643,532500000.0,Secondary, Деловой центр,4.0,Moscow,4.0,426.0,350.0,41.9,66.0,73,Designer
644,19800000.0,Secondary, Коммунарка,9.0,Moscow,4.0,87.1,56.6,14.3,6.0,12,European-style renovation
645,42200000.0,Secondary, ВДНХ,10.0,Moscow,4.0,102.0,53.7,15.1,7.0,22,Without renovation
646,48500000.0,Secondary, Университет,8.0,Moscow,4.0,95.6,68.5,9.0,3.0,8,Cosmetic
647,48999000.0,Secondary, Минская,5.0,Moscow,4.0,95.8,55.0,13.0,9.0,14,Without renovation
648,47000000.0,Secondary, Аминьевская,2.0,Moscow,4.0,108.0,67.0,12.0,29.0,39,Without renovation
649,80900000.0,Secondary, Маяковская,4.0,Moscow,4.0,132.3,69.0,17.6,6.0,8,Designer
650,119000000.0,Secondary, Третьяковская,2.0,Moscow,4.0,168.0,103.0,15.0,4.0,6,European-style renovation
651,150000000.0,Secondary, Курская,14.0,Moscow,4.0,143.0,74.4,18.5,6.0,7,Designer
652,204000000.0,Secondary, Ломоносовский проспект,4.0,Moscow,4.0,170.0,88.1,20.7,6.0,12,Without renovation
653,18800000.0,Secondary, Кантемировская,13.0,Moscow,4.0,89.8,56.1,8.2,3.0,14,European-style renovation
654,47900000.0,Secondary, Щукинская,6.0,Moscow,4.0,102.4,75.0,19.0,14.0,20,Without renovation
655,85900000.0,Secondary, Серпуховская,9.0,Moscow,4.0,131.1,8.0,17.5,2.0,17,European-style renovation
656,91200000.0,Secondary, Маяковская,3.0,Moscow,4.0,215.0,150.0,20.0,8.0,10,Designer
657,102990000.0,Secondary, Смоленская,5.0,Moscow,4.0,158.0,20.0,19.7,8.0,13,Designer
658,120000000.0,Secondary, Третьяковская,2.0,Moscow,4.0,167.8,104.0,10.0,4.0,5,European-style renovation
659,130000000.0,Secondary, Полянка,3.0,Moscow,4.0,192.0,122.0,28.0,7.0,8,European-style renovation
660,165000000.0,Secondary, Курская,11.0,Moscow,4.0,182.0,142.0,25.0,6.0,10,Without renovation
661,164844000.0,Secondary, Ломоносовский проспект,4.0,Moscow,4.0,137.0,71.4,18.0,8.0,9,Without renovation
662,169000000.0,Secondary, Библиотека и Ленина,4.0,Moscow,4.0,136.6,6.5,17.9,4.0,5,Designer
663,242000000.0,Secondary, Ломоносовский проспект,4.0,Moscow,4.0,131.0,68.4,17.5,7.0,9,Designer
664,243000000.0,Secondary, Ломоносовский проспект,4.0,Moscow,4.0,132.0,68.9,17.6,2.0,9,Designer
665,44999000.0,Secondary, Аминьевская,5.0,Moscow,4.0,101.0,65.0,10.0,6.0,27,Without renovation
666,62999000.0,Secondary, Аминьевская,5.0,Moscow,4.0,143.0,86.0,20.0,16.0,27,Without renovation
667,75000000.0,Secondary, Маяковская,2.0,Moscow,4.0,145.5,100.0,20.0,2.0,8,European-style renovation
668,79000000.0,Secondary, Новокузнецкая,7.0,Moscow,4.0,84.97,8.0,13.7,3.0,5,Designer
669,83000000.0,Secondary, Смоленская,12.0,Moscow,4.0,111.0,80.0,20.0,6.0,6,Designer
670,225000000.0,Secondary, Новокузнецкая,5.0,Moscow,5.0,162.7,112.0,8.0,7.0,8,Designer
671,261800000.0,Secondary, Новокузнецкая,5.0,Moscow,5.0,238.0,182.0,15.4,8.0,9,Designer
672,342000000.0,Secondary, Парк Культуры,10.0,Moscow,5.0,235.6,121.2,26.1,3.0,5,Without renovation
673,249990000.0,Secondary, Маяковская,2.0,Moscow,5.0,270.0,138.6,29.0,9.0,11,Designer
674,275000000.0,Secondary, Белорусская,5.0,Moscow,5.0,370.0,189.2,37.3,5.0,6,Designer
675,341000000.0,Secondary, Спортивная,7.0,Moscow,5.0,227.5,117.1,25.5,6.0,12,Without renovation
676,49000000.0,Secondary, Народное Ополчение,9.0,Moscow,5.0,122.4,64.0,16.8,37.0,48,Without renovation
677,69500000.0,Secondary, Народное Ополчение,9.0,Moscow,5.0,164.4,85.2,20.2,37.0,48,Without renovation
678,350000000.0,Secondary, Спортивная,9.0,Moscow,5.0,305.0,156.3,31.9,2.0,6,Designer
679,380000000.0,Secondary, Ломоносовский проспект,4.0,Moscow,5.0,303.0,155.3,31.7,3.0,12,Without renovation
680,145000000.0,Secondary, Минская,12.0,Moscow,5.0,162.0,84.0,20.0,36.0,44,Designer
681,249000000.0,Secondary, Полянка,7.0,Moscow,5.0,200.0,140.0,20.0,4.0,15,European-style renovation
682,330000000.0,Secondary, Белорусская,12.0,Moscow,5.0,285.0,20.0,22.0,7.0,7,Without renovation
683,340000000.0,Secondary, Улица 1905 года,11.0,Moscow,5.0,284.0,145.7,30.1,16.0,17,Designer
684,60000000.0,Secondary, Цветной бульвар,4.0,Moscow,5.0,134.7,84.0,11.7,2.0,4,European-style renovation
685,270000000.0,Secondary, Спортивная,6.0,Moscow,5.0,210.2,122.0,15.0,16.0,16,Without renovation
686,271700000.0,Secondary, Спортивная,7.0,Moscow,5.0,209.0,107.8,23.9,16.0,16,Without renovation
687,135000000.0,Secondary, Выставочная,19.0,Moscow,5.0,172.0,127.0,20.0,5.0,20,Without renovation
688,214990000.0,Secondary, Улица 1905 года,9.0,Moscow,5.0,300.0,165.0,50.0,5.0,10,Designer
689,271700000.0,Secondary, Спортивная,9.0,Moscow,5.0,208.9,107.7,23.9,16.0,16,Without renovation
690,93000000.0,Secondary, Баррикадная,8.0,Moscow,5.0,214.9,113.7,50.0,7.0,15,Designer
691,160000000.0,Secondary, Аэропорт,10.0,Moscow,5.0,218.3,20.0,24.7,19.0,57,Designer
692,160000000.0,Secondary, Аэропорт,10.0,Moscow,5.0,219.0,120.0,20.0,16.0,57,Designer
693,87000000.0,Secondary, Славянский бульвар,23.0,Moscow,5.0,131.0,90.0,20.0,16.0,26,Designer
694,250000000.0,Secondary, Кропоткинская,10.0,Moscow,5.0,250.0,168.0,18.0,3.0,5,Designer
695,116000000.0,Secondary, Пушкинская,9.0,Moscow,5.0,125.0,7.0,17.0,4.0,6,Designer
696,150000000.0,Secondary, Петровский Парк,17.0,Moscow,5.0,153.5,103.0,7.2,21.0,36,Designer
697,450000000.0,Secondary, Фрунзенская,5.0,Moscow,5.0,300.0,208.0,74.0,3.0,6,European-style renovation
698,145000000.0,Secondary, Минская,13.0,Moscow,5.0,165.0,100.0,40.0,35.0,44,Designer
699,66900000.0,Secondary, Марьина Роща,6.0,Moscow,5.0,150.0,78.0,19.0,7.0,7,Without renovation
700,470000000.0,Secondary, Охотный ряд,2.0,Moscow,5.0,253.8,20.0,27.6,4.0,8,Designer
701,67000000.0,Secondary, Раменки,10.0,Moscow,5.0,136.8,71.3,18.0,19.0,52,Without renovation
702,145000000.0,Secondary, Аэропорт,10.0,Moscow,5.0,215.0,20.0,24.4,9.0,57,Designer
703,56000000.0,Secondary, Динамо,7.0,Moscow,5.0,95.0,50.2,14.5,15.0,18,Designer
704,83999000.0,Secondary, Минская,28.0,Moscow,5.0,135.0,20.0,17.8,7.0,14,Without renovation
705,159500000.0,Secondary, Тверская,9.0,Moscow,5.0,190.2,15.0,22.4,6.0,6,Designer
706,55000000.0,Secondary, Тульская,18.0,Moscow,5.0,142.0,10.0,18.4,13.0,13,Without renovation
707,90000000.0,Secondary, Шелепиха,12.0,Moscow,5.0,158.0,82.0,19.7,30.0,37,Without renovation
708,145000000.0,Secondary, Минская,13.0,Moscow,5.0,161.0,83.5,20.0,36.0,44,Designer
709,145000000.0,Secondary, Ломоносовский проспект,13.0,Moscow,5.0,216.6,111.6,24.6,20.0,38,Designer
710,149000000.0,Secondary, Кропоткинская,3.0,Moscow,5.0,220.0,15.0,24.8,3.0,5,European-style renovation
711,68000000.0,Secondary, Чистые пруды,8.0,Moscow,5.0,136.0,100.0,20.0,2.0,6,European-style renovation
712,77000000.0,Secondary, Полежаевская,8.0,Moscow,5.0,133.0,90.0,15.0,23.0,24,Designer
713,203500000.0,Secondary, Смоленская,8.0,Moscow,5.0,185.0,142.0,25.0,7.0,7,Without renovation
714,260000000.0,Secondary, Кропоткинская,10.0,Moscow,5.0,230.0,15.0,25.7,7.0,7,Designer
715,400000000.0,Secondary, Спортивная,8.0,Moscow,5.0,201.6,48.3,23.3,1.0,7,Designer
716,180000000.0,Secondary, Смоленская,9.0,Moscow,5.0,235.8,162.0,15.1,12.0,13,Without renovation
717,382500000.0,Secondary, Театральная,5.0,Moscow,5.0,296.0,212.4,32.2,7.0,7,Without renovation
718,93000000.0,Secondary, Шелепиха,15.0,Moscow,5.0,173.0,111.0,18.0,23.0,24,Designer
719,720000000.0,Secondary, Арбатская,7.0,Moscow,5.0,320.0,163.9,33.1,7.0,8,Designer
720,90000000.0,Secondary, Шелепиха,15.0,Moscow,5.0,173.0,111.0,18.0,23.0,24,Designer
721,123490000.0,Secondary, Улица 1905 года,12.0,Moscow,5.0,182.0,80.0,52.5,7.0,16,Designer
722,250000000.0,Secondary, Кропоткинская,5.0,Moscow,5.0,282.0,20.0,30.0,2.0,6,Designer
723,271700000.0,Secondary, Фрунзенская,8.0,Moscow,5.0,209.0,107.8,23.9,16.0,18,Without renovation
724,57500000.0,Secondary, Аэропорт,12.0,Moscow,5.0,150.0,120.0,15.0,27.0,34,Designer
725,64999000.0,Secondary, Новослободская,11.0,Moscow,5.0,150.0,120.0,15.0,2.0,6,European-style renovation
726,90000000.0,Secondary, Проспект Вернадского,15.0,Moscow,5.0,206.0,126.0,16.0,8.0,30,Designer
727,137200000.0,Secondary, Калужская,12.0,Moscow,5.0,280.0,143.7,29.8,21.0,35,Designer
728,149000000.0,Secondary, Арбатская,6.0,Moscow,5.0,242.0,15.0,26.7,6.0,7,Designer
729,190000000.0,Secondary, Аэропорт,10.0,Moscow,5.0,552.0,150.0,35.0,44.0,44,Without renovation
730,250000000.0,Secondary, Кропоткинская,5.0,Moscow,5.0,282.0,20.0,30.0,2.0,6,Without renovation
731,295554000.0,Secondary, Ломоносовский проспект,4.0,Moscow,5.0,191.0,150.0,30.0,8.0,9,Designer
732,61488700.0,Secondary, Минская,28.0,Moscow,5.0,136.0,98.0,15.0,2.0,14,Without renovation
733,100899000.0,Secondary, Минская,28.0,Moscow,5.0,137.0,82.0,15.0,8.0,12,Without renovation
734,120000000.0,Secondary, Академическая,10.0,Moscow,5.0,150.0,78.0,19.0,20.0,22,Cosmetic
735,275000000.0,Secondary, Белорусская,12.0,Moscow,5.0,245.0,126.0,26.9,14.0,18,Designer
736,297000000.0,Secondary, Ломоносовский проспект,4.0,Moscow,5.0,238.2,122.6,26.3,3.0,12,Without renovation
737,359999965.0,Secondary, Третьяковская,9.0,Moscow,5.0,188.4,97.4,22.2,6.0,6,Designer
738,56988700.0,Secondary, Аминьевская,5.0,Moscow,5.0,134.0,90.0,15.0,10.0,25,Without renovation
739,82000000.0,Secondary, Маяковская,4.0,Moscow,5.0,129.0,67.7,20.0,5.0,8,Designer
740,89000000.0,Secondary, Пушкинская,6.0,Moscow,5.0,189.0,140.0,22.0,3.0,5,Cosmetic
741,124990000.0,Secondary, Улица 1905 года,11.0,Moscow,5.0,183.0,125.3,52.7,6.0,17,Without renovation
742,204120000.0,Secondary, Ломоносовский проспект,4.0,Moscow,5.0,170.1,88.1,20.7,6.0,12,Without renovation
743,295554000.0,Secondary, Ломоносовский проспект,4.0,Moscow,5.0,191.0,98.7,22.4,8.0,9,Without renovation
744,550000000.0,Secondary, Парк Культуры,3.0,Moscow,5.0,308.3,32.9,32.1,14.0,14,Without renovation
745,71999000.0,Secondary, Профсоюзная,12.0,Moscow,5.0,200.0,170.0,21.0,25.0,28,European-style renovation
746,89000000.0,Secondary, Чеховская,6.0,Moscow,5.0,188.0,10.0,22.2,3.0,5,Designer
747,170000000.0,Secondary, Деловой центр,2.0,Moscow,5.0,190.4,10.0,22.4,44.0,73,Designer
748,240680000.0,Secondary, Минская,13.0,Moscow,5.0,206.3,36.0,23.7,3.0,6,Without renovation
